location	count
14021	0
14059	11
14080	140
14088	1
14096	81
14177	4
14367	0
14421	0
14454	0
14621	5
14661	6
14665	7
14667	0
14677	0
14749	3
14758	7
14782	0
14813	11
14821	15
14872	5
14902	0
14938	0
14968	0
15023	0
15084	0
15114	0
15221	0
15245	0
15269	0
15304	0
15327	0
15366	0
15464	0
15515	0
15576	0
15591	0
15657	0
15773	0
15812	0
15927	0
16161	0
16184	0
16273	0
16433	0
16520	0
16535	0
16558	0
16683	0
16794	0
16851	0
16872	0
16926	0
17015	0
17176	0
17190	0
17205	0
17247	0
17313	0
17333	0
17439	0
17476	1
17483	0
17586	0
17862	0
17981	0
18010	0
18123	0
18140	0
18161	0
18215	0
18454	0
18488	0
18527	0
18666	0
18693	0
18725	0
18907	0
19038	0
19043	0
19081	0
19100	0
19107	0
19134	0
19138	0
19151	0
19179	0
19194	0
19226	0
19239	0
19259	0
19310	0
19453	0
19461	0
19582	0
19667	0
19693	0
19760	0
19771	0
19829	0
19838	0
19914	0
19935	0
19951	0
19963	0
19973	0
19984	0
20002	0
20037	0
20044	0
20092	0
20178	0
20211	0
20234	4
20266	0
20278	0
20345	1
20349	0
20376	0
20456	0
20497	0
20547	0
20650	0
20671	0
20680	0
20712	0
20756	0
20787	0
20859	0
20883	0
21041	0
21204	0
21210	0
21266	0
21359	0
21414	0
21477	0
21481	0
21548	0
21608	0
21777	0
22070	0
22092	0
22118	0
22144	0
22187	0
22195	0
22199	0
22202	0
22279	0
22314	0
22338	0
22454	0
22460	0
22578	0
22590	0
22625	0
22817	0
22836	0
22887	0
22932	0
23083	0
23099	0
23125	0
23153	0
23205	0
23330	0
23361	0
23381	0
23394	0
23413	13
23442	0
23512	0
23550	0
23582	0
23640	0
23663	0
23681	0
23723	0
23807	0
23856	0
23933	0
23947	0
24102	0
24136	0
24159	0
24174	0
24183	0
24207	0
24231	0
24237	0
24261	0
24282	0
24309	0
24318	0
24336	0
24351	0
24372	0
24384	0
24402	0
24447	0
24483	0
24492	0
24501	0
24534	0
24552	0
24564	0
24579	0
24621	0
24633	0
24657	0
24678	0
24696	0
24714	0
24732	0
24750	0
24768	0
24801	0
24819	0
24840	0
24909	0
24921	0
24924	0
24960	0
24986	0
25069	0
25099	0
25143	9
25168	0
25170	0
25252	5
25260	9
25438	43
25505	0
25528	3
25613	1
25616	24
25624	59
25730	235
25796	0
25832	0
25844	0
25906	0
25914	151
25960	2
25967	0
26040	34
26067	0
26141	115
26175	3
26183	1
26193	73
26197	35
26261	0
26280	0
26290	1
26300	2
26377	78
26417	0
26622	13
26742	1
26780	0
26831	42
26838	0
26860	25
26873	0
26932	39
27213	8
27245	2
27252	1
27299	27
27354	7
27367	0
27399	2
27410	116
27470	0
27482	0
27484	0
27518	0
27526	0
27528	0
27530	0
27534	0
27558	0
27566	0
27569	0
27578	0
27683	0
27703	0
27784	0
27906	0
27925	0
27994	0
28003	0
28005	0
28145	0
28208	0
28232	0
28263	0
28368	28
28455	9
28512	0
28661	0
28670	1
28679	0
28687	0
28705	70
28803	0
28914	7
28974	29
29010	21
29205	1
29270	85
29354	14
29403	2
29457	14
29516	7
29567	12
29587	1
29605	1
29620	1
29659	0
29667	121
29671	100
29776	26
29892	0
29920	0
29923	6
30009	0
30119	0
30195	0
30271	63
30449	1
30479	13
30679	0
30911	0
30968	0
31004	0
31066	131
31075	40
31149	171
31153	112
31223	43
31261	0
31323	0
31381	9
31410	0
31589	32
31597	2
31684	0
31701	0
31810	25
31825	22
31967	0
31978	0
32045	40
32051	0
32134	1
32163	0
32197	0
32253	1
32403	0
32434	100
32493	22
32518	0
32673	0
32755	77
32777	77
32886	55
32910	22
32995	0
33023	2
33045	0
33058	75
33113	141
33152	0
33217	78
33355	0
33359	4
33449	0
33490	0
33533	0
33560	0
33650	0
33797	1
33805	0
33857	0
33861	25
33863	0
33901	0
33907	0
33927	0
33933	0
33942	0
34010	0
34028	0
34158	0
34163	0
34182	0
34207	0
34241	0
34313	0
34364	26
34367	21
34401	0
34418	78
34420	0
34504	27
34590	0
34679	355
34688	31
34743	3
34849	0
34874	85
34893	0
34937	0
34999	0
35021	0
35075	0
35079	0
35117	0
35119	0
35135	0
35160	0
35182	0
35203	0
35206	0
35213	0
35250	0
35261	3
35293	0
35304	0
35326	0
35343	0
35353	0
35388	0
35409	0
35422	0
35453	0
35480	0
35489	0
35570	2
35630	0
35703	9
35750	0
35781	0
35873	77
35910	18
36029	1
36191	1
36326	19
36356	10
36368	12
36428	0
36455	107
36515	39
36519	20
36606	0
36677	1
36734	1
36802	2
37093	75
37125	42
37184	0
37214	124
37224	1
37353	132
37361	39
37404	0
37512	0
37626	54
37666	107
37674	0
37752	1
37775	77
37784	95
37829	0
37944	47
37977	12
38003	99
38047	0
38065	1
38096	12
38133	3
38249	2
38363	5
38444	172
38517	59
38588	0
38846	77
38902	0
39125	0
39290	18
39312	64
39343	52
39845	94
39873	3
39878	0
39937	0
39941	4
39967	69
40011	1
40025	184
40141	19
40156	9
40200	0
40238	10
40326	0
40392	13
40474	120
40496	5
40543	4
40585	0
40849	19
40876	0
40930	5
40961	1
41179	16
41242	2
41248	27
41374	42
41427	23
41496	14
41593	0
41632	0
41718	5
41727	0
41910	5
41915	72
41986	3
42060	0
42083	0
42208	16
42276	56
42362	47
42434	0
42473	0
42493	0
42644	0
42713	1
42806	0
42852	1
42854	1
42881	1
43245	1
43421	0
43515	6
43547	35
43549	61
43634	0
43640	0
43642	0
43660	0
43698	0
43796	0
43838	0
43856	0
43865	0
43885	0
43902	0
43937	0
43944	0
43966	0
44069	0
44094	0
44100	0
44102	0
44145	0
44249	0
44261	0
44298	0
44302	0
44408	0
44600	0
44684	0
44720	0
44798	0
44849	0
44864	0
44869	0
44937	0
44952	0
44968	0
44984	0
44986	0
45017	0
45140	0
45167	0
45239	0
45315	0
45353	0
45401	0
45413	0
45464	0
45524	0
45563	0
45590	0
45623	0
45647	0
45649	0
45659	0
45665	0
45686	0
45731	0
45784	0
45804	0
45830	0
45841	0
45854	0
45920	0
46009	0
46014	0
46072	0
46087	0
46100	0
46164	0
46192	0
46271	0
46295	0
46320	0
46432	0
46469	9
46503	0
46515	17
46525	0
46532	0
46568	0
46576	0
46779	0
46959	0
47084	0
47097	1
47119	1
47220	0
47224	0
47301	0
47316	0
47363	0
47367	0
47391	49
47459	16
47577	0
47610	12
47682	0
47706	0
47907	1
48038	0
48079	0
48087	15
48104	17
48108	70
48203	0
48282	2
48388	0
48446	10
48450	15
48466	4
48481	0
48489	3
48514	209
48648	0
48654	57
48663	8
48691	0
48730	0
48765	1
48782	4
48870	0
48895	7
48954	3
48983	2
48991	0
49038	3
49290	58
49388	32
49553	0
49616	57
49656	1
49750	32
49934	14
49951	0
49973	0
50022	0
50097	0
50214	0
50265	0
50552	0
50641	0
50655	0
50691	0
50778	0
50781	0
50803	0
50955	0
50987	0
51012	0
51015	0
51018	0
51104	0
51125	0
51138	0
51146	0
51186	0
51297	0
51453	45
51519	0
51609	0
51611	38
51621	0
51675	0
51745	0
51765	0
51793	0
51804	0
51806	17
51838	0
51880	2
51892	0
51899	0
51907	188
51967	22
52123	0
52127	140
52129	34
52180	166
52189	54
52204	0
52366	3
52524	0
52541	36
52659	1
52706	95
52709	18
52746	0
52774	0
52797	68
52829	10
52837	0
52844	0
52873	9
52918	0
53033	0
53114	0
53152	0
53187	0
53242	1
53488	0
53634	0
53648	0
53702	0
53740	0
53809	0
53888	1
53977	0
53987	0
54091	0
54113	0
54128	0
54146	0
54173	0
54300	0
54560	0
54635	11
54638	0
54703	0
54752	0
54759	0
54869	11
54872	0
55025	0
55058	0
55081	0
55085	0
55104	0
55191	0
55232	0
55251	0
55288	0
55337	0
55354	0
55398	0
55421	7
55523	0
55557	0
55609	0
55639	1
55764	0
55793	0
55832	0
55992	0
56005	0
56008	0
56020	0
56028	0
56041	2
56054	0
56077	0
56128	39
56152	0
56154	0
56161	0
56182	8
56188	43
56204	0
56215	20
56225	0
56351	0
56399	0
56518	0
56536	0
56713	10
56819	0
56839	0
57040	66
57043	25
57047	65
57049	1
57154	1
57180	0
57275	0
57389	3
57507	3
57612	13
57699	20
57731	0
57875	13
57928	0
57953	39
57982	0
58046	13
58102	13
58188	0
58198	0
58244	0
58281	0
58336	0
58366	0
58457	0
58477	0
58519	0
58523	2
58700	0
58756	0
58819	0
58831	0
58916	0
59110	0
59172	0
59212	0
59239	0
59355	0
59371	0
59402	12
59478	0
59486	0
59581	0
59590	0
59638	0
59744	0
59836	0
59862	38
59983	6
60024	0
60068	0
60123	0
60132	42
60149	0
60159	1
60208	0
60233	0
60253	27
60270	4
60287	0
60331	0
60342	0
60354	0
60412	0
60450	0
60535	0
60547	0
60564	0
60588	0
60609	0
60696	0
60744	0
60747	0
60790	0
60816	0
60822	0
60882	0
61001	0
61307	0
61401	0
61431	0
61547	0
61553	0
61625	0
61814	0
61885	0
61986	0
62045	0
62067	0
62113	0
62158	0
62164	0
62194	0
62206	0
62307	0
62310	0
62324	0
62569	0
62730	0
62791	0
62825	0
62971	0
63191	67
63209	3
63238	0
63374	198
63376	11
63428	0
63464	98
63491	45
63498	1
63518	0
63573	12
63623	2
63753	0
63755	11
63785	21
63797	3
63799	10
63822	0
63860	28
63881	1
63884	121
63887	8
63905	20
63915	0
64020	0
64041	0
64070	0
64176	0
64178	0
64303	0
64344	0
64417	0
64437	0
64515	0
64549	0
64569	0
64578	0
64600	0
64685	0
64688	0
64705	0
64713	0
64797	0
64820	0
64911	0
64952	48
64983	1
65106	71
65122	0
65166	1
65223	18
65312	0
65320	0
65431	56
65497	8
65546	43
65548	14
65663	18
65689	4
65712	24
65755	0
65837	2
65930	28
65984	60
66032	2
66058	0
66062	60
66095	0
66230	0
66272	50
66361	0
66383	11
66407	0
66446	1
66508	29
66575	68
66649	0
66656	4
66689	0
66761	0
66784	0
67006	0
67068	78
67124	0
67133	0
67135	0
67153	0
67244	5
67287	7
67296	14
67313	0
67361	21
67895	40
67913	8
67952	19
68147	40
68182	65
68219	1
68234	1
68243	0
68253	16
68273	5
68307	2
68318	66
68357	81
68374	39
68377	107
68384	0
68404	0
68441	0
68574	0
68591	77
68605	1
68723	0
68730	0
68734	0
68789	0
68858	0
68869	0
68891	0
69041	4
69082	0
69118	0
69167	0
69187	38
69278	0
69298	0
69313	0
69336	125
69364	25
69372	0
69419	0
69441	0
69586	1
69588	29
69622	0
69649	0
69654	33
69658	1
69672	0
69741	4
69789	14
69803	0
69820	0
69847	20
69925	0
69996	0
70018	0
70025	0
70027	81
70096	0
70099	0
70132	0
70174	0
70195	60
70201	1
70203	0
70387	0
70432	0
70450	76
70456	0
70531	26
70539	0
70567	2
70580	0
70696	0
70725	0
70741	34
70818	0
70840	0
70906	9
70930	2
70960	0
70985	0
71095	0
71140	0
71155	18
71263	0
71297	0
71396	0
71516	0
71554	0
71568	0
71585	1
71591	0
71634	0
71676	112
71678	57
71831	26
71919	46
72028	1
72046	0
72073	95
72086	0
72106	0
72118	0
72252	0
72330	0
72353	0
72356	0
72385	0
72503	0
72515	0
72609	0
72633	0
72651	0
72767	0
72823	0
72854	0
72920	0
72986	0
73028	0
73244	0
73346	0
73412	0
73491	0
73546	0
73601	0
73679	0
73796	0
73958	0
73984	0
74042	0
74092	0
74126	0
74174	0
74189	0
74221	0
74278	0
74310	0
74317	0
74339	0
74371	0
74444	0
74480	0
74559	0
74569	3
74575	0
74693	0
74719	0
74746	0
74758	0
74905	0
75044	0
75046	0
75100	0
75125	0
75139	0
75153	0
75186	59
75200	9
75239	0
75241	0
75250	0
75272	0
75283	0
75497	0
75610	54
75612	0
75805	0
75823	1
75859	4
75878	0
75980	1
76066	15
76094	13
76102	0
76195	1
76295	1
76712	0
76724	0
76886	0
77002	0
77052	0
77105	70
77189	0
77286	0
77382	21
77419	0
77527	1
77638	0
77647	0
77835	0
77922	54
77952	0
78290	0
78361	0
78439	45
78460	0
78475	16
78564	2
78625	1
78659	0
78700	0
78703	0
78718	0
78730	16
78781	29
78918	0
79149	21
79253	7
79322	73
79362	3
79395	7
79424	9
79471	0
79482	0
79721	4
79784	62
79822	42
79891	0
79914	109
80112	0
80140	0
80146	0
80225	10
80349	62
80382	0
80423	48
80518	63
80548	1
80609	37
80784	62
80829	61
81162	0
81176	1
81193	26
81213	136
81217	170
81242	57
81371	15
81393	80
81442	0
81459	1
81549	0
81563	1
81573	0
81607	0
81668	1
81709	69
81712	67
81724	8
81732	25
81893	28
81916	1
81924	28
82001	14
82035	2
82358	1
82414	8
82501	0
82514	1
82582	0
82584	4
82663	32
82683	20
82762	1
82804	0
82823	0
82909	0
82993	1
83111	36
83138	1
83236	0
83323	8
83354	16
83400	29
83406	0
83563	78
83582	13
83735	27
83843	0
83937	11
83943	1
83963	22
83978	1
83989	79
84062	0
84078	197
84170	35
84230	0
84310	0
84350	12
84431	143
84490	11
84505	1
84517	0
84540	18
84556	0
84614	36
84739	0
84808	0
84830	75
84869	65
84915	0
84927	0
84949	12
84953	20
85007	0
85110	0
85132	0
85163	56
85175	10
85220	26
85273	1
85297	0
85572	7
85634	80
85717	0
85870	0
85912	0
85973	18
85983	0
86100	52
86132	6
86269	10
86277	23
86356	29
86375	15
86426	81
86433	1
86445	23
86483	0
86489	0
86506	0
86511	0
86524	0
86610	0
86618	0
86678	0
86695	0
86706	0
86832	2
86921	7
87121	0
87128	9
87273	0
87285	0
87306	40
87340	1
87430	1
87583	1
87602	1
87612	1
87628	58
87771	22
87872	38
87952	3
88012	1
88073	0
88229	78
88277	18
88296	0
88424	2
88436	1
88451	0
88601	1
88628	5
88662	0
88678	18
88729	6
88775	142
88951	13
88960	0
89268	3
89367	0
89380	77
89468	5
89475	0
89513	0
89520	0
89546	4
89590	22
89744	22
89794	1
89814	0
89882	55
89914	61
89979	0
89991	0
90012	0
90098	5
90237	47
90287	16
90318	14
90494	17
90584	0
90604	39
90616	1
90808	0
90932	2
90936	95
91069	41
91162	1
91213	0
91278	0
91288	14
91350	6
91934	0
92032	22
92131	22
92133	23
92152	1
92191	1
92193	26
92266	0
92275	0
92291	0
92331	0
92335	24
92390	1
92404	0
92635	0
92813	47
92854	0
92970	25
93196	0
93291	0
93431	0
93600	0
93770	12
94212	2
94241	5
94253	0
94266	0
94342	0
94425	0
94469	0
94482	3
94535	0
94561	24
94608	0
94773	0
94869	0
95039	0
95407	1
95442	0
95460	0
95546	0
95564	0
95591	0
95608	0
95633	0
95681	0
95724	0
95794	0
95837	0
96140	0
96185	0
96264	0
96316	0
96389	0
96455	23
96510	1
96563	0
96639	36
96644	0
96652	6
96685	0
96715	0
96869	0
96887	0
96909	46
96917	0
96933	0
96971	0
96977	10
97068	11
97099	0
97270	0
97282	0
97327	0
97332	0
97396	0
97467	0
97506	0
97578	1
97589	0
97620	0
97665	0
97685	4
97704	51
97715	0
97785	0
97820	0
97885	0
97890	15
98089	0
98149	0
98257	0
98294	0
98310	117
98327	27
98346	71
98376	0
98393	7
98434	0
98465	128
98549	2
98610	94
98689	15
98706	70
98748	0
98815	15
98833	0
98960	24
99020	1
99134	66
99148	0
99185	0
99319	5
99340	32
99441	0
99543	5
99606	0
99635	0
99729	2
99788	0
99845	28
99937	67
100017	0
100065	0
100173	55
100176	43
100203	1
100253	0
100307	0
100456	52
100502	32
100514	37
100626	0
100802	0
100884	0
100980	63
101079	38
101092	0
101120	5
101163	5
101191	59
101195	2
101243	0
101316	17
101328	0
101406	15
101640	61
101683	0
101694	2
101712	1
101847	3
101861	9
102090	1
102132	0
102228	8
102382	0
102453	4
102528	8
102609	9
102680	4
102806	0
102813	0
102886	0
103038	0
103049	0
103103	0
103211	0
103402	0
103531	0
103627	34
103806	3
103954	19
104031	2
104047	50
104089	12
104110	14
104154	8
104421	6
104461	0
104469	0
104488	81
104559	2
104584	15
104608	5
104803	31
104949	0
105086	0
105093	0
105109	0
105143	0
105174	0
105185	20
105195	1
105205	1
105246	0
105256	54
105285	0
105316	0
105326	45
105328	5
105413	12
105423	27
105504	0
105525	0
105583	0
105600	0
105729	0
105771	0
105805	0
105860	1
105868	0
105874	0
105905	0
105930	0
105936	0
105979	0
106014	0
106029	0
106035	1
106038	0
106047	0
106102	0
106151	0
106320	55
106352	27
106364	0
106480	0
106488	0
106532	0
106598	0
106664	91
106685	0
106739	0
106802	0
106804	0
106826	0
106833	0
106855	0
106903	0
106923	0
106926	0
106938	0
107021	0
107028	0
107030	0
107036	0
107103	0
107223	0
107242	26
107275	4
107285	0
107325	23
107433	0
107449	0
107453	58
107463	0
107550	5
107589	0
107693	0
107714	0
107732	15
107762	0
107792	0
107794	0
107855	49
107924	0
107944	13
108056	0
108126	0
108146	0
108176	0
108194	0
108269	0
108282	0
108341	0
108353	21
108390	0
108562	0
108583	0
108593	0
108689	0
108715	0
108804	0
108847	10
108851	0
108896	0
108949	11
108973	0
109021	0
109029	0
109067	0
109076	0
109101	0
109194	0
109212	0
109223	0
109241	0
109282	0
109289	0
109314	0
109407	3
109518	0
109819	7
109821	0
109913	0
110014	0
110037	0
110057	0
110071	0
110073	39
110091	0
110146	0
110196	0
110218	0
110312	20
110337	0
110421	0
110470	15
110571	0
110597	0
110708	0
110913	0
110926	0
110955	0
110967	0
111010	0
111080	0
111145	24
111208	0
111402	0
111525	11
111575	0
111723	0
111746	0
111819	0
111935	0
112084	0
112109	0
112170	0
112270	0
112321	0
112335	0
112499	0
112510	6
112700	0
112774	0
112903	0
112919	85
112923	0
112967	0
112989	0
113030	0
113092	0
113110	1
113130	0
113163	0
113171	0
113224	0
113392	0
113459	0
113514	17
113568	1
113577	2
113649	0
113672	0
113709	0
113824	8
113921	0
114030	0
114046	0
114226	0
114248	0
114282	1
114323	44
114434	0
114509	0
114555	11
114586	0
114702	14
114847	0
114855	0
114900	15
114909	21
114923	1
115032	15
115075	0
115294	0
115302	0
115336	0
115415	25
115432	0
115458	11
115488	0
115560	2
115647	36
115699	0
115714	6
115750	0
115758	10
115813	3
115833	0
115855	11
115923	0
115931	0
115941	0
116072	0
116095	0
116149	0
116317	0
116361	0
116471	0
116646	0
116705	0
116730	34
116800	0
116844	0
116952	0
117011	0
117036	0
117165	0
117194	0
117210	68
117237	0
117244	0
117377	0
117501	0
117514	2
117534	0
117548	0
117619	136
117637	0
117645	0
117699	0
117728	0
117784	0
117858	0
117879	0
118003	0
118069	0
118106	0
118136	0
118147	0
118236	0
118310	0
118338	0
118444	0
118479	0
118497	0
118561	0
118684	0
118700	0
118758	0
118783	0
118814	0
118854	0
118889	0
118945	0
118966	0
118974	0
119089	0
119208	0
119210	0
119217	0
119237	0
119250	0
119298	0
119307	0
119352	0
119432	0
119444	0
119451	0
119527	0
119567	0
119631	0
119655	0
119727	0
119745	0
119913	0
119933	0
120042	4
120118	2
120253	8
120307	0
120407	0
120571	0
120623	2
120788	0
120879	6
120889	8
120899	55
120937	30
120986	0
121168	0
121178	0
121248	0
121288	8
121388	15
121394	221
121439	7
121497	40
121545	19
121763	252
121767	48
121853	30
121913	0
121947	2
122042	0
122101	42
122190	0
122208	22
122217	4
122228	0
122240	0
122301	2
122385	0
122441	0
122491	11
122539	52
122563	0
122593	7
122606	2
122640	1
122652	0
122693	86
122761	0
122831	46
122833	26
122989	1
123009	0
123046	1
123119	1
123218	0
123240	0
123343	58
123467	0
123490	0
123517	0
123519	13
123609	144
123668	0
123769	0
123826	0
123870	0
123893	8
123903	28
123907	102
123909	0
124142	0
124146	93
124149	0
124165	0
124216	0
124295	2
124324	0
124340	0
124359	0
124376	13
124387	0
124600	4
124719	0
124783	16
125012	16
125018	9
125289	5
125334	17
125368	0
125374	4
125466	1
125576	0
125589	0
125602	49
125617	9
125641	0
125656	31
125663	27
125820	0
125840	0
125937	0
126056	0
126095	14
126160	0
126428	0
126690	0
126809	0
126826	2
126960	4
127056	0
127093	0
127116	0
127154	0
127157	0
127178	0
127229	0
127332	0
127341	10
127389	67
127500	18
127728	2
127836	0
127850	0
128015	0
128022	0
128070	2
128106	0
128145	0
128151	0
128162	2
128302	70
128376	0
128386	0
128613	1
128694	0
128774	18
128817	0
128901	6
128980	1
129113	0
129181	0
129228	0
129266	0
129318	1
129393	13
129428	0
129493	85
129705	21
129786	0
129809	0
129824	0
129857	0
129885	44
129966	0
130016	23
130071	85
130104	108
130127	0
130260	0
130350	6
130488	96
130555	8
130561	0
130570	1
130584	105
130599	0
130613	34
130696	22
130705	1
130784	0
130926	16
131034	27
131137	11
131146	20
131155	100
131326	42
131339	2
131439	0
131495	0
131540	1
131551	0
131563	40
131638	0
131738	2
131774	0
131865	0
131892	0
131927	33
132045	0
132075	0
132135	0
132274	0
132282	0
132351	0
132372	0
132390	0
132399	0
132527	3
132561	0
132636	5
132666	0
132741	0
132750	0
132836	0
132868	46
132949	8
132973	50
133000	3
133017	50
133092	0
133134	77
133138	57
133246	23
133276	0
133315	91
133372	10
133408	39
133425	25
133428	187
133601	0
133627	135
133633	81
133783	0
133831	39
133866	4
133913	0
134015	1
134054	19
134072	0
134087	6
134115	0
134211	0
134303	0
134330	3
134357	47
134391	0
134398	1
134429	0
134464	0
134467	67
134504	17
134625	8
134653	49
134667	0
134915	0
134984	48
134989	0
134998	0
135042	6
135075	0
135132	23
135245	0
135365	0
135400	14
135461	0
135475	0
135481	15
135602	15
135633	0
135658	1
135674	8
135736	0
135772	0
135818	35
135822	0
135831	0
135892	0
135968	0
136003	0
136036	0
136087	18
136098	1
136157	11
136161	0
136210	0
136275	0
136368	1
136373	5
136377	2
136433	0
136455	0
136465	0
136489	2
136512	0
136591	46
136619	0
136644	1
136676	0
136710	0
136721	0
136746	0
136752	0
136764	28
136790	0
136853	2
136904	1
136919	0
136967	0
136989	1
137013	0
137041	0
137054	1
137066	0
137121	0
137149	0
137205	0
137213	0
137279	1
137291	0
137305	0
137351	0
137440	0
137481	0
137516	0
137585	0
137605	0
137611	0
137675	94
137679	86
137694	0
137702	0
137853	0
137905	0
137921	0
137983	0
138020	0
138024	0
138081	0
138098	20
138168	30
138213	3
138265	1
138414	4
138509	0
138580	0
138609	27
138614	6
138628	177
138634	28
138763	0
138795	27
138925	25
138997	8
139073	0
139117	2
139265	11
139354	0
139449	1
139509	0
139536	35
139559	0
139661	55
139876	0
139995	0
140104	26
140115	1
140167	0
140185	0
140211	40
140235	66
140266	0
140311	1
140342	5
140365	0
140404	8
140420	0
140434	3
140452	10
140486	139
140534	1
140565	34
140618	15
140719	38
140750	1
140885	20
140946	0
140997	0
141001	3
141064	45
141108	0
141158	0
141219	12
141273	0
141368	0
141394	19
141409	8
141463	0
141481	0
141594	1
141681	0
141693	4
141716	0
141766	0
141791	0
141809	0
141934	0
142025	7
142069	17
142164	0
142291	0
142298	0
142398	2
142424	0
142469	0
142571	0
142627	0
142688	0
142719	43
142739	0
142882	0
142950	0
143005	61
143008	0
143169	0
143189	0
143278	17
143364	0
143372	88
143374	7
143456	0
143507	0
143715	8
143717	13
143780	9
143923	39
143935	0
143944	2
143954	0
143965	0
144653	0
144698	0
144830	0
144832	0
144957	0
145026	0
145048	0
145191	0
145199	0
145218	0
145252	0
145401	0
145424	0
145622	0
145626	0
145643	0
145677	0
145740	0
145871	0
146020	0
146034	0
146053	0
146092	0
146187	33
146285	0
146298	8
146314	31
146347	0
146530	0
146683	1
146686	0
146790	19
146878	0
146930	0
147063	22
147189	0
147195	7
147243	0
147251	0
147300	0
147477	0
147516	0
147823	3
147826	0
147878	0
147881	0
147939	0
147948	0
147976	0
147985	4
148006	0
148093	0
148189	8
148193	62
148226	0
148242	0
148351	11
148451	0
148466	0
148486	0
148567	45
148612	0
148619	0
148623	0
148701	0
148747	1
148750	1
148764	0
148779	0
148871	0
148884	0
148941	0
148960	0
149102	0
149149	0
149153	0
149185	0
149220	162
149304	0
149341	0
149391	0
149449	0
149465	41
149547	0
149590	0
149714	2
149789	39
149936	6
150284	0
150391	0
150430	0
150555	5
150631	0
150730	0
150870	31
150872	9
150992	0
151061	65
151071	0
151097	1
151118	17
151122	7
151140	0
151359	31
151485	9
151506	36
151792	0
151808	1
151829	2
151934	4
151943	43
152111	0
152174	0
152226	0
152453	0
152469	0
152550	0
152595	0
152622	0
152640	0
152711	0
152799	0
152808	0
152811	0
152838	0
152913	0
152952	0
153045	0
153154	0
153192	0
153352	0
153382	0
153411	0
153417	7
153426	0
153558	0
153561	0
153684	0
153711	0
153717	0
153867	0
153972	0
154029	0
154059	0
154123	0
154176	0
154229	0
154296	0
154339	0
154369	0
154384	0
154389	0
154413	0
154455	0
154512	0
154546	0
154588	0
154642	0
154691	0
154714	0
154738	0
154757	0
154769	0
154800	0
154845	0
154869	0
154944	0
154983	0
155121	0
155219	0
155337	0
155346	0
155439	0
155493	0
155514	0
155526	0
155591	0
155598	17
155619	32
155680	5
155729	22
155764	3
155772	1
155861	19
155960	0
155982	38
156086	25
156103	99
156184	3
156212	7
156237	64
156240	86
156281	7
156304	0
156306	108
