location	count
14021	8
14059	30
14080	55
14088	12
14096	68
14177	12
14367	0
14421	0
14454	0
14621	46
14661	30
14665	125
14667	0
14677	5
14749	8
14758	37
14782	0
14813	33
14821	12
14872	8
14902	1
14938	0
14968	0
15023	0
15084	0
15114	0
15221	0
15245	0
15269	0
15304	0
15327	0
15366	0
15464	0
15515	0
15576	0
15591	0
15657	0
15773	0
15812	0
15927	0
16161	0
16184	0
16273	0
16433	0
16520	0
16535	0
16558	0
16683	0
16794	0
16851	0
16872	0
16926	0
17015	0
17176	0
17190	0
17205	0
17247	0
17313	0
17333	0
17439	0
17476	9
17483	0
17586	0
17862	0
17981	0
18010	0
18123	0
18140	0
18161	0
18215	0
18454	0
18488	0
18527	0
18666	0
18693	0
18725	0
18907	0
19038	0
19043	0
19081	0
19100	0
19107	0
19134	0
19138	0
19151	0
19179	0
19194	0
19226	0
19239	0
19259	0
19310	0
19453	0
19461	0
19582	1
19667	0
19693	0
19760	0
19771	0
19829	0
19838	0
19914	0
19935	0
19951	0
19963	0
19973	0
19984	0
20002	0
20037	0
20044	0
20092	0
20178	0
20211	0
20234	2
20266	1
20278	1
20345	2
20349	0
20376	0
20456	0
20497	8
20547	0
20650	0
20671	0
20680	0
20712	0
20756	0
20787	0
20859	4
20883	4
21041	0
21204	0
21210	0
21266	0
21359	1
21414	0
21477	0
21481	0
21548	0
21608	0
21777	0
22070	0
22092	0
22118	0
22144	0
22187	0
22195	0
22199	4
22202	0
22279	0
22314	0
22338	0
22454	0
22460	0
22578	0
22590	0
22625	0
22817	0
22836	0
22887	0
22932	0
23083	0
23099	0
23125	0
23153	0
23205	0
23330	0
23361	0
23381	0
23394	0
23413	0
23442	1
23512	0
23550	0
23582	0
23640	0
23663	0
23681	0
23723	3
23807	7
23856	0
23933	0
23947	0
24102	0
24136	0
24159	0
24174	0
24183	0
24207	0
24231	0
24237	0
24261	0
24282	0
24309	0
24318	0
24336	0
24351	0
24372	0
24384	0
24402	0
24447	0
24483	0
24492	0
24501	0
24534	0
24552	0
24564	0
24579	0
24621	0
24633	0
24657	0
24678	0
24696	0
24714	0
24732	0
24750	0
24768	0
24801	0
24819	0
24840	0
24909	0
24921	0
24924	0
24960	0
24986	0
25069	2
25099	0
25143	0
25168	1
25170	4
25252	5
25260	7
25438	32
25505	6
25528	0
25613	4
25616	122
25624	26
25730	130
25796	1
25832	0
25844	26
25906	0
25914	96
25960	16
25967	8
26040	26
26067	2
26141	73
26175	2
26183	13
26193	13
26197	38
26261	0
26280	2
26290	0
26300	23
26377	38
26417	0
26622	18
26742	1
26780	6
26831	5
26838	1
26860	14
26873	5
26932	82
27213	25
27245	44
27252	3
27299	48
27354	7
27367	1
27399	1
27410	245
27470	0
27482	0
27484	0
27518	0
27526	0
27528	0
27530	0
27534	0
27558	1
27566	0
27569	0
27578	5
27683	0
27703	0
27784	0
27906	0
27925	0
27994	0
28003	0
28005	0
28145	0
28208	0
28232	0
28263	0
28368	18
28455	9
28512	20
28661	0
28670	4
28679	0
28687	0
28705	56
28803	0
28914	4
28974	17
29010	172
29205	16
29270	21
29354	30
29403	3
29457	3
29516	0
29567	52
29587	5
29605	4
29620	1
29659	7
29667	106
29671	21
29776	36
29892	2
29920	9
29923	18
30009	0
30119	0
30195	0
30271	54
30449	18
30479	6
30679	0
30911	0
30968	5
31004	4
31066	30
31075	44
31149	64
31153	81
31223	2
31261	0
31323	0
31381	8
31410	0
31589	38
31597	32
31684	2
31701	1
31810	1
31825	43
31967	0
31978	1
32045	14
32051	0
32134	20
32163	2
32197	0
32253	22
32403	4
32434	120
32493	11
32518	0
32673	11
32755	2
32777	102
32886	18
32910	10
32995	0
33023	3
33045	5
33058	131
33113	25
33152	0
33217	87
33355	11
33359	12
33449	0
33490	0
33533	0
33560	0
33650	0
33797	9
33805	0
33857	3
33861	39
33863	5
33901	0
33907	26
33927	5
33933	0
33942	0
34010	0
34028	0
34158	0
34163	0
34182	2
34207	0
34241	0
34313	0
34364	7
34367	17
34401	6
34418	37
34420	2
34504	11
34590	19
34679	274
34688	40
34743	1
34849	0
34874	18
34893	0
34937	0
34999	3
35021	0
35075	0
35079	2
35117	0
35119	0
35135	0
35160	0
35182	0
35203	0
35206	0
35213	0
35250	0
35261	6
35293	1
35304	0
35326	0
35343	0
35353	0
35388	0
35409	0
35422	0
35453	0
35480	1
35489	0
35570	55
35630	0
35703	68
35750	0
35781	7
35873	7
35910	16
36029	19
36191	30
36326	34
36356	15
36368	5
36428	1
36455	165
36515	41
36519	20
36606	0
36677	13
36734	10
36802	6
37093	26
37125	12
37184	15
37214	42
37224	6
37353	11
37361	40
37404	1
37512	0
37626	15
37666	12
37674	0
37752	1
37775	30
37784	84
37829	2
37944	40
37977	15
38003	35
38047	5
38065	11
38096	44
38133	20
38249	14
38363	4
38444	103
38517	73
38588	16
38846	36
38902	0
39125	0
39290	27
39312	25
39343	59
39845	28
39873	14
39878	2
39937	3
39941	16
39967	68
40011	9
40025	260
40141	63
40156	21
40200	0
40238	34
40326	7
40392	11
40474	99
40496	21
40543	2
40585	0
40849	8
40876	0
40930	9
40961	3
41179	33
41242	2
41248	17
41374	57
41427	32
41496	13
41593	1
41632	3
41718	7
41727	0
41910	42
41915	24
41986	1
42060	0
42083	0
42208	89
42276	83
42362	17
42434	0
42473	0
42493	0
42644	24
42713	31
42806	1
42852	15
42854	21
42881	14
43245	2
43421	7
43515	1
43547	94
43549	225
43634	0
43640	0
43642	0
43660	0
43698	0
43796	0
43838	0
43856	0
43865	0
43885	0
43902	0
43937	0
43944	0
43966	0
44069	0
44094	0
44100	0
44102	0
44145	0
44249	0
44261	1
44298	0
44302	0
44408	0
44600	0
44684	0
44720	0
44798	0
44849	0
44864	0
44869	0
44937	0
44952	0
44968	0
44984	0
44986	0
45017	0
45140	0
45167	0
45239	0
45315	0
45353	0
45401	0
45413	0
45464	0
45524	0
45563	0
45590	0
45623	0
45647	0
45649	0
45659	0
45665	0
45686	0
45731	0
45784	0
45804	0
45830	1
45841	0
45854	0
45920	0
46009	0
46014	0
46072	0
46087	0
46100	0
46164	0
46192	0
46271	0
46295	0
46320	0
46432	0
46469	14
46503	1
46515	5
46525	0
46532	0
46568	0
46576	0
46779	1
46959	0
47084	0
47097	8
47119	28
47220	0
47224	0
47301	0
47316	0
47363	0
47367	16
47391	6
47459	4
47577	23
47610	38
47682	0
47706	1
47907	34
48038	11
48079	0
48087	33
48104	36
48108	52
48203	0
48282	42
48388	0
48446	58
48450	23
48466	5
48481	3
48489	10
48514	98
48648	0
48654	18
48663	29
48691	0
48730	5
48765	0
48782	17
48870	0
48895	2
48954	10
48983	11
48991	0
49038	4
49290	61
49388	26
49553	0
49616	19
49656	45
49750	29
49934	49
49951	0
49973	0
50022	0
50097	0
50214	0
50265	0
50552	0
50641	0
50655	0
50691	0
50778	0
50781	0
50803	0
50955	0
50987	0
51012	0
51015	0
51018	0
51104	0
51125	0
51138	0
51146	3
51186	0
51297	0
51453	80
51519	25
51609	0
51611	72
51621	1
51675	0
51745	0
51765	0
51793	37
51804	0
51806	3
51838	0
51880	8
51892	1
51899	0
51907	181
51967	16
52123	20
52127	75
52129	35
52180	64
52189	11
52204	0
52366	12
52524	13
52541	95
52659	27
52706	78
52709	33
52746	0
52774	1
52797	23
52829	12
52837	3
52844	1
52873	21
52918	1
53033	0
53114	9
53152	17
53187	0
53242	10
53488	3
53634	0
53648	0
53702	0
53740	0
53809	0
53888	3
53977	0
53987	18
54091	2
54113	1
54128	0
54146	0
54173	11
54300	0
54560	0
54635	11
54638	9
54703	0
54752	0
54759	1
54869	0
54872	0
55025	0
55058	0
55081	1
55085	2
55104	0
55191	0
55232	0
55251	0
55288	1
55337	0
55354	0
55398	0
55421	4
55523	0
55557	9
55609	4
55639	9
55764	0
55793	9
55832	0
55992	0
56005	0
56008	5
56020	0
56028	0
56041	5
56054	0
56077	1
56128	13
56152	0
56154	2
56161	1
56182	52
56188	15
56204	0
56215	9
56225	0
56351	0
56399	4
56518	0
56536	1
56713	7
56819	1
56839	0
57040	14
57043	49
57047	78
57049	1
57154	5
57180	0
57275	0
57389	1
57507	3
57612	21
57699	7
57731	55
57875	9
57928	0
57953	43
57982	0
58046	14
58102	9
58188	0
58198	0
58244	0
58281	0
58336	0
58366	0
58457	0
58477	0
58519	7
58523	17
58700	0
58756	0
58819	0
58831	0
58916	0
59110	0
59172	0
59212	0
59239	0
59355	0
59371	0
59402	13
59478	2
59486	0
59581	5
59590	3
59638	0
59744	1
59836	1
59862	70
59983	15
60024	3
60068	0
60123	4
60132	4
60149	0
60159	1
60208	0
60233	0
60253	25
60270	3
60287	1
60331	10
60342	0
60354	0
60412	0
60450	0
60535	0
60547	0
60564	0
60588	0
60609	0
60696	0
60744	0
60747	0
60790	0
60816	0
60822	0
60882	0
61001	0
61307	0
61401	0
61431	0
61547	0
61553	0
61625	0
61814	0
61885	0
61986	0
62045	0
62067	0
62113	0
62158	0
62164	0
62194	0
62206	0
62307	0
62310	0
62324	0
62569	0
62730	0
62791	0
62825	0
62971	0
63191	51
63209	8
63238	2
63374	127
63376	101
63428	20
63464	22
63491	89
63498	15
63518	0
63573	22
63623	23
63753	3
63755	6
63785	2
63797	3
63799	10
63822	0
63860	5
63881	48
63884	88
63887	9
63905	13
63915	0
64020	0
64041	0
64070	0
64176	0
64178	0
64303	0
64344	0
64417	0
64437	0
64515	0
64549	0
64569	0
64578	0
64600	0
64685	0
64688	0
64705	0
64713	0
64797	0
64820	0
64911	0
64952	24
64983	4
65106	33
65122	0
65166	146
65223	47
65312	5
65320	0
65431	32
65497	27
65546	41
65548	4
65663	7
65689	22
65712	21
65755	0
65837	12
65930	1
65984	10
66032	28
66058	0
66062	64
66095	4
66230	0
66272	16
66361	0
66383	3
66407	2
66446	0
66508	16
66575	13
66649	0
66656	23
66689	0
66761	0
66784	0
67006	0
67068	6
67124	3
67133	1
67135	0
67153	0
67244	35
67287	5
67296	40
67313	4
67361	14
67895	10
67913	8
67952	11
68147	44
68182	31
68219	1
68234	16
68243	8
68253	29
68273	2
68307	11
68318	39
68357	26
68374	87
68377	67
68384	1
68404	0
68441	0
68574	0
68591	1
68605	0
68723	0
68730	0
68734	5
68789	6
68858	0
68869	0
68891	18
69041	11
69082	0
69118	0
69167	0
69187	58
69278	16
69298	2
69313	0
69336	37
69364	18
69372	0
69419	1
69441	0
69586	21
69588	35
69622	0
69649	1
69654	41
69658	0
69672	0
69741	14
69789	23
69803	3
69820	0
69847	57
69925	0
69996	1
70018	0
70025	1
70027	67
70096	0
70099	0
70132	0
70174	2
70195	28
70201	36
70203	1
70387	0
70432	2
70450	10
70456	1
70531	59
70539	0
70567	28
70580	0
70696	0
70725	0
70741	13
70818	0
70840	7
70906	3
70930	1
70960	0
70985	0
71095	0
71140	12
71155	20
71263	3
71297	23
71396	0
71516	0
71554	0
71568	2
71585	20
71591	0
71634	6
71676	110
71678	62
71831	4
71919	38
72028	3
72046	0
72073	34
72086	0
72106	0
72118	0
72252	0
72330	0
72353	0
72356	0
72385	0
72503	0
72515	0
72609	0
72633	0
72651	0
72767	0
72823	0
72854	0
72920	0
72986	0
73028	0
73244	0
73346	0
73412	0
73491	0
73546	0
73601	0
73679	0
73796	0
73958	0
73984	0
74042	0
74092	0
74126	0
74174	0
74189	0
74221	0
74278	0
74310	0
74317	0
74339	0
74371	0
74444	0
74480	0
74559	0
74569	1
74575	0
74693	1
74719	0
74746	0
74758	0
74905	1
75044	0
75046	1
75100	0
75125	0
75139	0
75153	0
75186	78
75200	0
75239	0
75241	0
75250	0
75272	21
75283	9
75497	10
75610	66
75612	5
75805	0
75823	4
75859	6
75878	1
75980	1
76066	3
76094	15
76102	0
76195	15
76295	28
76712	0
76724	0
76886	7
77002	0
77052	0
77105	5
77189	0
77286	0
77382	48
77419	0
77527	16
77638	0
77647	0
77835	0
77922	1
77952	7
78290	5
78361	5
78439	10
78460	1
78475	3
78564	1
78625	10
78659	0
78700	2
78703	0
78718	0
78730	18
78781	42
78918	0
79149	28
79253	4
79322	85
79362	4
79395	37
79424	4
79471	0
79482	0
79721	11
79784	81
79822	27
79891	15
79914	35
80112	0
80140	0
80146	0
80225	7
80349	25
80382	0
80423	5
80518	65
80548	0
80609	21
80784	28
80829	10
81162	3
81176	2
81193	8
81213	134
81217	68
81242	8
81371	28
81393	7
81442	2
81459	39
81549	0
81563	46
81573	0
81607	1
81668	5
81709	14
81712	70
81724	9
81732	3
81893	37
81916	3
81924	7
82001	9
82035	17
82358	11
82414	23
82501	1
82514	20
82582	1
82584	9
82663	26
82683	4
82762	10
82804	0
82823	3
82909	9
82993	8
83111	23
83138	0
83236	0
83323	5
83354	6
83400	16
83406	1
83563	16
83582	4
83735	78
83843	0
83937	2
83943	7
83963	19
83978	4
83989	44
84062	6
84078	95
84170	0
84230	12
84310	0
84350	23
84431	35
84490	20
84505	5
84517	0
84540	75
84556	0
84614	2
84739	0
84808	0
84830	23
84869	60
84915	1
84927	2
84949	34
84953	26
85007	21
85110	2
85132	2
85163	11
85175	27
85220	37
85273	9
85297	6
85572	15
85634	23
85717	9
85870	0
85912	0
85973	2
85983	0
86100	9
86132	1
86269	24
86277	21
86356	11
86375	6
86426	53
86433	2
86445	26
86483	0
86489	0
86506	0
86511	0
86524	0
86610	0
86618	5
86678	0
86695	0
86706	6
86832	3
86921	3
87121	0
87128	25
87273	4
87285	1
87306	4
87340	4
87430	13
87583	1
87602	10
87612	11
87628	5
87771	14
87872	12
87952	11
88012	3
88073	2
88229	42
88277	2
88296	0
88424	5
88436	1
88451	3
88601	2
88628	6
88662	0
88678	58
88729	0
88775	111
88951	13
88960	1
89268	31
89367	10
89380	53
89468	6
89475	0
89513	0
89520	0
89546	5
89590	19
89744	57
89794	22
89814	0
89882	25
89914	22
89979	0
89991	0
90012	0
90098	4
90237	7
90287	30
90318	19
90494	9
90584	0
90604	100
90616	6
90808	11
90932	57
90936	18
91069	62
91162	5
91213	0
91278	0
91288	3
91350	4
91934	0
92032	13
92131	52
92133	3
92152	8
92191	8
92193	65
92266	0
92275	11
92291	0
92331	38
92335	18
92390	1
92404	1
92635	2
92813	15
92854	12
92970	1
93196	0
93291	1
93431	0
93600	0
93770	7
94212	8
94241	1
94253	0
94266	1
94342	0
94425	4
94469	0
94482	4
94535	0
94561	13
94608	0
94773	13
94869	1
95039	0
95407	3
95442	0
95460	0
95546	0
95564	0
95591	0
95608	0
95633	0
95681	0
95724	0
95794	0
95837	0
96140	9
96185	0
96264	0
96316	0
96389	10
96455	36
96510	7
96563	0
96639	16
96644	0
96652	1
96685	0
96715	0
96869	0
96887	0
96909	0
96917	0
96933	1
96971	0
96977	16
97068	14
97099	0
97270	0
97282	0
97327	0
97332	0
97396	0
97467	2
97506	0
97578	7
97589	0
97620	0
97665	8
97685	0
97704	1
97715	0
97785	2
97820	0
97885	3
97890	14
98089	0
98149	13
98257	15
98294	9
98310	103
98327	14
98346	87
98376	4
98393	26
98434	0
98465	155
98549	8
98610	52
98689	0
98706	8
98748	0
98815	2
98833	0
98960	41
99020	10
99134	18
99148	1
99185	5
99319	11
99340	1
99441	0
99543	1
99606	1
99635	0
99729	17
99788	6
99845	14
99937	52
100017	5
100065	0
100173	63
100176	30
100203	7
100253	0
100307	0
100456	0
100502	12
100514	53
100626	4
100802	10
100884	0
100980	41
101079	35
101092	2
101120	3
101163	10
101191	46
101195	0
101243	4
101316	45
101328	0
101406	16
101640	29
101683	1
101694	2
101712	11
101847	5
101861	6
102090	0
102132	0
102228	1
102382	0
102453	21
102528	29
102609	7
102680	5
102806	0
102813	0
102886	0
103038	2
103049	0
103103	0
103211	0
103402	1
103531	22
103627	8
103806	3
103954	25
104031	4
104047	32
104089	20
104110	15
104154	17
104421	13
104461	2
104469	15
104488	41
104559	6
104584	3
104608	10
104803	16
104949	0
105086	0
105093	0
105109	0
105143	0
105174	3
105185	20
105195	4
105205	0
105246	0
105256	16
105285	12
105316	12
105326	37
105328	68
105413	68
105423	8
105504	5
105525	8
105583	0
105600	4
105729	10
105771	12
105805	5
105860	0
105868	0
105874	24
105905	0
105930	0
105936	0
105979	0
106014	1
106029	1
106035	14
106038	3
106047	0
106102	0
106151	2
106320	68
106352	28
106364	1
106480	5
106488	2
106532	0
106598	0
106664	167
106685	4
106739	28
106802	4
106804	27
106826	0
106833	0
106855	0
106903	0
106923	6
106926	4
106938	24
107021	0
107028	8
107030	18
107036	1
107103	39
107223	0
107242	14
107275	2
107285	10
107325	89
107433	0
107449	31
107453	77
107463	5
107550	0
107589	5
107693	0
107714	0
107732	48
107762	0
107792	7
107794	1
107855	43
107924	5
107944	19
108056	1
108126	0
108146	0
108176	0
108194	0
108269	0
108282	0
108341	0
108353	13
108390	0
108562	0
108583	3
108593	0
108689	0
108715	0
108804	0
108847	21
108851	31
108896	0
108949	8
108973	1
109021	0
109029	0
109067	0
109076	0
109101	0
109194	0
109212	5
109223	0
109241	0
109282	0
109289	3
109314	0
109407	7
109518	7
109819	24
109821	0
109913	48
110014	0
110037	1
110057	9
110071	0
110073	25
110091	0
110146	8
110196	2
110218	0
110312	20
110337	24
110421	0
110470	26
110571	0
110597	0
110708	14
110913	14
110926	2
110955	0
110967	0
111010	0
111080	0
111145	19
111208	0
111402	2
111525	1
111575	0
111723	12
111746	2
111819	0
111935	0
112084	0
112109	0
112170	3
112270	1
112321	0
112335	3
112499	0
112510	44
112700	0
112774	0
112903	3
112919	185
112923	71
112967	0
112989	0
113030	18
113092	2
113110	53
113130	2
113163	7
113171	0
113224	0
113392	0
113459	14
113514	7
113568	24
113577	4
113649	8
113672	0
113709	0
113824	34
113921	1
114030	0
114046	29
114226	0
114248	5
114282	22
114323	7
114434	0
114509	6
114555	77
114586	0
114702	33
114847	0
114855	9
114900	23
114909	17
114923	7
115032	50
115075	9
115294	24
115302	0
115336	0
115415	7
115432	0
115458	176
115488	2
115560	30
115647	11
115699	0
115714	29
115750	0
115758	1
115813	9
115833	0
115855	18
115923	0
115931	9
115941	0
116072	0
116095	18
116149	8
116317	2
116361	9
116471	0
116646	0
116705	2
116730	91
116800	3
116844	0
116952	5
117011	0
117036	2
117165	4
117194	0
117210	32
117237	0
117244	0
117377	2
117501	20
117514	8
117534	0
117548	0
117619	48
117637	0
117645	0
117699	0
117728	0
117784	0
117858	0
117879	0
118003	0
118069	0
118106	0
118136	0
118147	0
118236	0
118310	0
118338	0
118444	0
118479	0
118497	0
118561	0
118684	0
118700	0
118758	0
118783	0
118814	0
118854	0
118889	0
118945	0
118966	0
118974	0
119089	0
119208	0
119210	0
119217	0
119237	0
119250	0
119298	0
119307	0
119352	0
119432	0
119444	0
119451	0
119527	0
119567	0
119631	0
119655	0
119727	2
119745	2
119913	0
119933	0
120042	5
120118	2
120253	38
120307	13
120407	9
120571	0
120623	21
120788	3
120879	0
120889	16
120899	28
120937	41
120986	4
121168	0
121178	0
121248	0
121288	9
121388	17
121394	54
121439	19
121497	23
121545	20
121763	101
121767	74
121853	24
121913	2
121947	15
122042	10
122101	38
122190	6
122208	46
122217	61
122228	0
122240	2
122301	4
122385	6
122441	0
122491	9
122539	72
122563	10
122593	18
122606	15
122640	6
122652	0
122693	124
122761	2
122831	17
122833	9
122989	2
123009	0
123046	15
123119	7
123218	0
123240	24
123343	62
123467	0
123490	0
123517	0
123519	20
123609	84
123668	0
123769	1
123826	2
123870	0
123893	90
123903	17
123907	40
123909	0
124142	6
124146	47
124149	0
124165	0
124216	0
124295	4
124324	2
124340	0
124359	0
124376	22
124387	0
124600	1
124719	0
124783	12
125012	3
125018	11
125289	14
125334	27
125368	11
125374	4
125466	17
125576	0
125589	0
125602	39
125617	13
125641	1
125656	28
125663	50
125820	3
125840	0
125937	0
126056	0
126095	32
126160	0
126428	0
126690	1
126809	0
126826	5
126960	3
127056	0
127093	0
127116	0
127154	0
127157	0
127178	0
127229	0
127332	0
127341	1
127389	80
127500	32
127728	11
127836	0
127850	0
128015	0
128022	0
128070	0
128106	5
128145	0
128151	1
128162	6
128302	7
128376	0
128386	4
128613	0
128694	0
128774	8
128817	4
128901	31
128980	10
129113	0
129181	2
129228	2
129266	0
129318	15
129393	5
129428	1
129493	33
129705	10
129786	0
129809	0
129824	0
129857	3
129885	41
129966	0
130016	26
130071	81
130104	60
130127	0
130260	0
130350	1
130488	67
130555	10
130561	0
130570	4
130584	116
130599	0
130613	33
130696	24
130705	3
130784	0
130926	13
131034	118
131137	52
131146	11
131155	44
131326	15
131339	7
131439	0
131495	0
131540	3
131551	42
131563	13
131638	0
131738	46
131774	1
131865	0
131892	0
131927	18
132045	0
132075	0
132135	0
132274	0
132282	0
132351	0
132372	0
132390	0
132399	0
132527	12
132561	1
132636	2
132666	0
132741	1
132750	3
132836	10
132868	72
132949	35
132973	117
133000	5
133017	59
133092	1
133134	48
133138	46
133246	5
133276	0
133315	130
133372	63
133408	9
133425	47
133428	58
133601	0
133627	88
133633	11
133783	0
133831	11
133866	0
133913	15
134015	0
134054	24
134072	0
134087	31
134115	0
134211	0
134303	7
134330	0
134357	5
134391	0
134398	20
134429	4
134464	2
134467	82
134504	3
134625	2
134653	39
134667	0
134915	0
134984	26
134989	12
134998	4
135042	2
135075	4
135132	0
135245	0
135365	0
135400	41
135461	0
135475	1
135481	10
135602	140
135633	58
135658	7
135674	1
135736	0
135772	1
135818	1
135822	7
135831	0
135892	0
135968	0
136003	1
136036	0
136087	2
136098	0
136157	14
136161	0
136210	0
136275	0
136368	48
136373	2
136377	4
136433	0
136455	0
136465	0
136489	6
136512	1
136591	1
136619	0
136644	0
136676	0
136710	0
136721	0
136746	0
136752	0
136764	15
136790	0
136853	9
136904	2
136919	0
136967	0
136989	2
137013	0
137041	0
137054	7
137066	0
137121	2
137149	0
137205	0
137213	0
137279	9
137291	0
137305	0
137351	1
137440	0
137481	2
137516	0
137585	8
137605	1
137611	0
137675	45
137679	2
137694	0
137702	0
137853	0
137905	0
137921	0
137983	0
138020	24
138024	7
138081	7
138098	35
138168	32
138213	6
138265	3
138414	3
138509	1
138580	7
138609	5
138614	61
138628	45
138634	68
138763	16
138795	42
138925	5
138997	4
139073	0
139117	9
139265	10
139354	0
139449	2
139509	2
139536	4
139559	3
139661	3
139876	1
139995	0
140104	6
140115	3
140167	0
140185	3
140211	5
140235	21
140266	0
140311	8
140342	10
140365	0
140404	67
140420	4
140434	3
140452	3
140486	38
140534	18
140565	40
140618	74
140719	12
140750	10
140885	0
140946	23
140997	0
141001	11
141064	44
141108	0
141158	0
141219	5
141273	11
141368	1
141394	33
141409	6
141463	0
141481	0
141594	0
141681	1
141693	1
141716	1
141766	0
141791	0
141809	0
141934	0
142025	32
142069	28
142164	0
142291	0
142298	0
142398	15
142424	0
142469	0
142571	0
142627	1
142688	1
142719	0
142739	0
142882	0
142950	0
143005	77
143008	0
143169	0
143189	5
143278	18
143364	0
143372	33
143374	5
143456	0
143507	1
143715	5
143717	0
143780	7
143923	21
143935	7
143944	2
143954	0
143965	0
144653	0
144698	3
144830	0
144832	1
144957	0
145026	0
145048	0
145191	0
145199	0
145218	0
145252	0
145401	0
145424	0
145622	0
145626	4
145643	0
145677	0
145740	0
145871	0
146020	0
146034	0
146053	0
146092	0
146187	2
146285	0
146298	0
146314	10
146347	0
146530	0
146683	0
146686	0
146790	2
146878	0
146930	0
147063	15
147189	0
147195	5
147243	2
147251	0
147300	0
147477	0
147516	1
147823	33
147826	1
147878	0
147881	0
147939	0
147948	0
147976	0
147985	2
148006	0
148093	8
148189	12
148193	11
148226	9
148242	2
148351	75
148451	0
148466	0
148486	9
148567	10
148612	0
148619	0
148623	0
148701	2
148747	13
148750	0
148764	0
148779	5
148871	0
148884	0
148941	0
148960	0
149102	0
149149	0
149153	0
149185	0
149220	13
149304	0
149341	0
149391	0
149449	6
149465	21
149547	6
149590	0
149714	12
149789	20
149936	1
150284	0
150391	1
150430	0
150555	4
150631	0
150730	0
150870	20
150872	20
150992	0
151061	66
151071	0
151097	0
151118	13
151122	9
151140	0
151359	19
151485	7
151506	10
151792	4
151808	5
151829	6
151934	5
151943	27
152111	0
152174	9
152226	0
152453	0
152469	0
152550	0
152595	0
152622	0
152640	0
152711	0
152799	0
152808	3
152811	2
152838	0
152913	0
152952	0
153045	0
153154	0
153192	0
153352	0
153382	0
153411	0
153417	0
153426	0
153558	0
153561	0
153684	0
153711	1
153717	0
153867	2
153972	1
154029	4
154059	1
154123	15
154176	2
154229	0
154296	0
154339	0
154369	0
154384	0
154389	0
154413	0
154455	0
154512	0
154546	0
154588	0
154642	0
154691	0
154714	0
154738	0
154757	0
154769	0
154800	0
154845	0
154869	0
154944	0
154983	0
155121	0
155219	0
155337	0
155346	0
155439	0
155493	0
155514	0
155526	0
155591	1
155598	8
155619	17
155680	5
155729	79
155764	2
155772	2
155861	13
155960	1
155982	59
156086	2
156103	64
156184	22
156212	1
156237	38
156240	33
156281	3
156304	1
156306	113
